typ,tag,transA,m,nnzrow,nrhs,batch,transB,beta,pattern,t_vendor,t_native,ratio,relsd,sd_v,sd_n,chk_v,chk_n,agree,gbs_v,gbs_n,roof_v,roof_n,fp_mb,l2res
cfloat,sbL,0,1024,3,2,64,0,1,0,0.0284717,0.00322153,0.1131484948211733,0.09053648421712665,0.004127361555509506,0.09053648421712665,45721900.0,397598000.0,True,202.567,1790.28,0.2009593253968254,1.7760714285714285,4.718848,True
cfloat,sbL,0,1024,3,2,64,0,1,1,0.029043,0.00490839,0.1690042350996798,0.029869331680611507,0.029869331680611507,0.0006266209490280927,115683000.0,869621000.0,True,198.582,1175.01,0.19700595238095236,1.1656845238095237,4.718848,True
cfloat,sbL,0,1024,3,2,128,0,0,0,0.0485408,0.00374358,0.07712233832157689,0.0005207577955039884,0.0005207577955039884,0.0004972860203334776,1907.93,1907.93,True,194.428,2521.04,0.19288492063492063,2.501031746031746,9.437696,True
cfloat,sbL,0,1024,3,2,128,0,0,1,0.0486665,0.00633694,0.1302115418203487,0.001584155759719991,0.0005581375278682461,0.001584155759719991,4985.47,4985.47,True,193.926,1489.32,0.19238690476190476,1.4775,9.437696,True
cfloat,sbL,0,1024,3,2,128,0,1,0,0.0463233,0.00425778,0.09191443614768378,0.0020957658685981898,0.0005238076734602242,0.0020957658685981898,35663100.0,349624000.0,True,249.007,2709.13,0.24703075396825397,2.6876289682539682,9.437696,True
cfloat,sbL,0,1024,3,2,128,0,1,1,0.0464717,0.00644509,0.1386884921360742,0.010054553155968343,0.0005114790291725933,0.010054553155968343,93029100.0,789138000.0,True,248.212,1789.71,0.24624206349206348,1.7755059523809524,9.437696,True
cfloat,sbM,0,1024,16,12,1,0,0,1,0.0160578,0.0140424,0.8744909016179053,0.023574088604914743,0.023574088604914743,0.0008670455192844528,152420.0,152420.0,True,24.7429,28.2941,0.024546527777777778,0.02806954365079365,0.397316,True
cfloat,sbM,0,1024,16,12,2,0,0,1,0.019845,0.0141703,0.7140488788107835,0.014185638699924414,0.014185638699924414,0.0001915943910855804,152420.0,152420.0,True,40.0419,56.0774,0.039724107142857144,0.05563234126984127,0.794632,True
cfloat,sbM,0,1024,16,12,4,0,0,1,0.0221166,0.0150372,0.6799055912753317,0.001649200148304893,0.001649200148304893,0.0008267563110153487,152420.0,152420.0,True,71.8583,105.689,0.07128799603174603,0.10485019841269841,1.589264,True
cfloat,sbM,0,1024,16,12,8,0,0,1,0.0312581,0.0174695,0.5588791385272938,0.01792959264958523,0.01792959264958523,0.0006692406766078022,152420.0,152420.0,True,101.687,181.947,0.10087996031746031,0.1805029761904762,3.178528,True
cfloat,sbM,0,1024,16,12,16,0,0,1,0.0391514,0.0281775,0.7197060641509626,0.001106289941100446,0.001106289941100446,0.0004463596841451513,152420.0,152420.0,True,162.371,225.607,0.16108234126984128,0.22381646825396825,6.357056,True
cfloat,sbM,0,1024,16,12,32,0,0,1,0.0697418,0.0506268,0.7259175989148544,0.002737196344229716,0.002737196344229716,0.0007262161542898228,152420.0,152420.0,True,182.302,251.134,0.18085515873015873,0.249140873015873,12.714112,True
