name,arg0,arg1,arg2,iterations,avg_ms,stddev_ms,GFLOPS,Time (us) / matrix
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",16,256,2048,200,0.767952,0.00152796,174.774,0.374977
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",16,1024,128,200,0.227456,0.00023566,147.52,1.777
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",16,1024,512,200,0.770706,0.00188617,174.149,1.50529
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",16,1024,2048,71,2.8204,0.0157955,190.353,1.37715
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",16,4096,128,200,0.767376,0.00203721,174.905,5.99512
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",16,4096,512,72,2.80332,0.0181651,191.513,5.47523
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",16,4096,2048,19,10.9354,0.07747,196.379,5.33956
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",32,256,128,200,0.178415,0.000266255,188.07,1.39387
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",32,256,512,200,0.646439,0.000592974,207.626,1.26258
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",32,256,2048,85,2.36165,0.0167624,227.329,1.15315
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",32,1024,128,200,0.643907,0.000666849,208.443,5.03053
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",32,1024,512,86,2.34078,0.0122243,229.356,4.57183
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",32,1024,2048,23,8.83781,0.0463646,242.988,4.31533
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",32,4096,128,85,2.35641,0.0144271,227.835,18.4094
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",32,4096,512,23,8.89446,0.0363619,241.441,17.372
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",64,256,128,190,1.05746,0.000640699,126.924,8.26142
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",64,256,512,49,4.12969,0.00478682,130.003,8.0658
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",64,256,2048,13,16.021,0.00536092,134.042,7.82276
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",64,1024,128,49,4.12621,0.00494771,130.112,32.236
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",64,1024,512,13,15.9991,0.013271,134.225,31.2482
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",64,1024,2048,10,63.03,0.0684213,136.283,30.7764
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",64,4096,128,13,16.011,0.0201842,134.126,125.086
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",64,4096,512,10,63.2182,0.0450714,135.878,123.473
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",128,256,128,42,4.87211,0.00459662,110.193,38.0634
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",128,256,512,11,19.2254,0.00452144,111.7,37.5496
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",128,256,2048,10,75.8738,0.0263673,113.213,37.0478
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",128,1024,128,11,19.2139,0.00664238,111.767,150.109
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",128,1024,512,10,75.8623,0.0214932,113.231,148.168
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",128,4096,128,10,75.9286,0.03136,113.132,593.192
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",256,256,128,10,20.5933,0.00202386,104.28,160.886
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",256,256,512,10,81.7627,0.00741571,105.059,159.693
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",256,1024,128,10,81.7591,0.00369977,105.064,638.743
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",256,1024,512,10,324.895,0.0638276,105.757,634.56
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",256,4096,128,10,324.878,0.0286354,105.762,2538.11
