getrs,float,512,128,512,native:blocked
getrs,float,512,128,1024,native:blocked
getrs,float,512,128,2048,native:blocked
getrs,float,512,128,4096,native:blocked
getrs,float,512,128,8192,native:blocked
getrs,float,512,128,16384,native:blocked
getrs,float,1024,1,1,native:cta
getrs,float,1024,1,2,native:cta
getrs,float,1024,1,4,native:cta
getrs,float,1024,1,32,native:cta
getrs,float,1024,1,64,native:cta
getrs,float,1024,1,128,native:cta
getrs,float,1024,1,192,native:cta
getrs,float,1024,1,256,native:cta
getrs,float,1024,1,320,native:cta
getrs,float,1024,1,384,native:cta
getrs,float,1024,1,512,native:cta
getrs,float,1024,1,1024,native:cta
getrs,float,1024,1,2048,native:cta
getrs,float,1024,1,4096,native:cta
getrs,float,1024,1,8192,native:cta
getrs,float,1024,1,16384,native:cta
getrs,float,1024,2,1,native:cta
getrs,float,1024,2,2,native:cta
getrs,float,1024,2,4,native:cta
getrs,float,1024,2,32,native:cta
getrs,float,1024,2,64,native:cta
getrs,float,1024,2,128,native:cta
getrs,float,1024,2,192,native:cta
getrs,float,1024,2,256,native:cta
getrs,float,1024,2,320,native:cta
getrs,float,1024,2,384,native:cta
getrs,float,1024,2,512,native:cta
getrs,float,1024,2,1024,native:cta
getrs,float,1024,2,2048,native:cta
getrs,float,1024,2,4096,native:cta
getrs,float,1024,2,8192,native:cta
getrs,float,1024,2,16384,native:cta
getrs,float,1024,4,1,native:cta
getrs,float,1024,4,2,native:cta
getrs,float,1024,4,4,native:cta
getrs,float,1024,4,32,native:cta
getrs,float,1024,4,64,native:cta
getrs,float,1024,4,128,native:cta
getrs,float,1024,4,192,native:cta
getrs,float,1024,4,256,native:cta
getrs,float,1024,4,320,native:cta
getrs,float,1024,4,384,native:cta
getrs,float,1024,4,512,native:cta
getrs,float,1024,4,1024,native:cta
getrs,float,1024,4,2048,native:cta
getrs,float,1024,4,4096,native:cta
getrs,float,1024,4,8192,native:cta
getrs,float,1024,4,16384,native:cta
getrs,float,1024,64,128,native:blocked
getrs,float,1024,64,192,native:blocked
getrs,float,1024,64,256,native:blocked
getrs,float,1024,64,320,native:blocked
getrs,float,1024,64,384,native:blocked
getrs,float,1024,64,512,native:blocked
getrs,float,1024,64,1024,native:blocked
getrs,float,1024,64,2048,native:blocked
getrs,float,1024,64,4096,native:blocked
getrs,float,1024,64,8192,native:blocked
getrs,float,1024,64,16384,native:blocked
getrs,float,1024,127,128,native:blocked
getrs,float,1024,127,192,native:blocked
getrs,float,1024,127,256,native:blocked
getrs,float,1024,127,320,native:blocked
getrs,float,1024,127,384,native:blocked
getrs,float,1024,127,512,native:blocked
getrs,float,1024,127,1024,native:blocked
getrs,float,1024,127,2048,native:blocked
getrs,float,1024,127,4096,native:blocked
getrs,float,1024,127,8192,native:blocked
getrs,float,1024,127,16384,native:blocked
getrs,float,1024,128,128,native:blocked
getrs,float,1024,128,192,native:blocked
getrs,float,1024,128,256,native:blocked
getrs,float,1024,128,320,native:blocked
getrs,float,1024,128,384,native:blocked
getrs,float,1024,128,512,native:blocked
getrs,float,1024,128,1024,native:blocked
getrs,float,1024,128,2048,native:blocked
getrs,float,1024,128,4096,native:blocked
getrs,float,1024,128,8192,native:blocked
getrs,float,1024,128,16384,native:blocked
getrs,double,64,1,1,native:cta
getrs,double,64,1,2,native:cta
getrs,double,64,1,4,native:cta
getrs,double,64,1,32,native:cta
getrs,double,64,1,64,native:cta
getrs,double,64,1,128,native:cta
getrs,double,64,1,192,native:cta
getrs,double,64,1,256,native:cta
getrs,double,64,1,320,native:cta
getrs,double,64,1,384,native:cta
getrs,double,64,1,512,native:cta
getrs,double,64,1,1024,native:cta
